-4.13554e+06 0.003
-4.13554e+06 0.004
-4.13554e+06 0.001
-4.13554e+06 0.002
-4.13548e+06 0.001
-4.13546e+06 0.003
-4.13546e+06 0.001
-4.13546e+06 0.002
-4.13545e+06 0.006
-4.13543e+06 0.001
-4.13535e+06 0.001
-4.13532e+06 0.001
-4.13529e+06 0.003
-4.13525e+06 0.001
-4.13524e+06 0.001
-4.13523e+06 0.002
-4.13522e+06 0.004
-4.13522e+06 0.008
-4.13522e+06 0.005
-4.13521e+06 0.001
-4.1352e+06 0.001
-4.13518e+06 0.001
-4.13517e+06 0.002
-4.13517e+06 0.003
-4.13507e+06 0.002
-4.13505e+06 0.002
-4.13504e+06 0.001
-4.13495e+06 0.002
-4.13493e+06 0.003
-4.13488e+06 0.003
-4.13488e+06 0.001
-4.13487e+06 0.002
-4.13486e+06 0.001
-4.13485e+06 0.002
-4.13484e+06 0.001
-4.13482e+06 0.002
-4.13482e+06 0.003
-4.13481e+06 0.001
-4.13481e+06 0.001
-4.13478e+06 0.002
-4.13474e+06 0.001
-4.13474e+06 0.002
-4.13473e+06 0.007
-4.13472e+06 0.001
-4.1347e+06 0.004
-4.13465e+06 0.001
-4.13463e+06 0.001
-4.13462e+06 0.001
-4.13459e+06 0.001
-4.13458e+06 0.002
-4.13455e+06 0.002
-4.13454e+06 0.001
-4.13452e+06 0.001
-4.13442e+06 0.002
-4.13442e+06 0.001
-4.1344e+06 0.001
-4.1344e+06 0.003
-4.13437e+06 0.001
-4.13436e+06 0.004
-4.13435e+06 0.002
-4.13432e+06 0.002
-4.13422e+06 0.001
-4.13403e+06 0.002
-4.13397e+06 0.001
-4.13372e+06 0.002
-4.13343e+06 0.001
-4.12989e+06 0.001
-4.12929e+06 0.001
-4.12925e+06 0.001
-4.12685e+06 0.001
-4.11165e+06 0.001
-4.11164e+06 0.001
-4.11161e+06 0.001
-4.11155e+06 0.002
-4.11148e+06 0.001
-4.11146e+06 0.002
-4.11145e+06 0.001
-4.11145e+06 0.007
-4.11143e+06 0.001
-4.11142e+06 0.001
-4.1113e+06 0.001
-4.11105e+06 0.002
-4.11103e+06 0.004
-4.11102e+06 0.002
-4.111e+06 0.003
-4.11083e+06 0.001
-4.11082e+06 0.003
-4.11076e+06 0.002
-4.11054e+06 0.001
-4.11054e+06 0.001
-4.11054e+06 0.001
-4.11001e+06 0.004
-4.11e+06 0.001
-4.10945e+06 0.001
-4.10844e+06 0.001
-4.1083e+06 0.001
-4.1083e+06 0.003
-4.10809e+06 0.001
-4.10808e+06 0.001
-4.10788e+06 0.003
-4.09739e+06 0.002
-4.09708e+06 0.001
-4.08964e+06 0.003
-4.08757e+06 0.001
-4.08751e+06 0.001
-4.0875e+06 0.002
-4.08743e+06 0.001
-4.08727e+06 0.001
-4.08016e+06 0.001
-4.08005e+06 0.001
-4.07919e+06 0.002
-4.07823e+06 0.001
-4.07598e+06 0.001
-4.03868e+06 0.001
-4.01705e+06 0.001
-3.84193e+06 0.001
-3.82302e+06 0.002
-3.75941e+06 0.001
-3.54474e+06 0.001
-3.3624e+06 0.001
-3.19646e+06 0.001
-3.19639e+06 0.001
-3.19602e+06 0.001
-3.1904e+06 0.001
-3.19021e+06 0.003
-3.18503e+06 0.003
-3.18201e+06 0.001
-3.17882e+06 0.001
-3.16896e+06 0.001
-3.16397e+06 0.001
-3.15762e+06 0.001
-2.98181e+06 0.001
-2.84163e+06 0.001
-2.788e+06 0.003
-2.71478e+06 0.002
-2.70913e+06 0.001
-2.6778e+06 0.001
-2.67735e+06 0.002
-2.67675e+06 0.001
-2.6733e+06 0.001
-2.67218e+06 0.001
-2.66904e+06 0.002
-2.55703e+06 0.001
-2.49524e+06 0.001
-2.49512e+06 0.003
-2.47164e+06 0.001
-2.40498e+06 0.001
-2.30815e+06 0.001
-2.30098e+06 0.001
-2.273e+06 0.001
-2.24216e+06 0.002
-2.2155e+06 0.001
-2.20128e+06 0.001
-2.20095e+06 0.001
-2.19599e+06 0.001
-2.19469e+06 0.001
-2.18074e+06 0.001
-2.17982e+06 0.001
-2.17567e+06 0.001
-1.84478e+06 0.001
-1.42277e+06 0.001
-353743 0.001
-350297 0.001
-271323 0.001
-266617 0.001
-151729 0.001
