-155622 0.004
-155616 0.001
-155615 0.002
-155614 0.001
-155605 0.003
-155601 0.003
-155598 0.003
-155597 0.001
-155596 0.003
-155595 0.003
-155588 0.001
-155575 0.001
-155570 0.001
-155568 0.002
-155565 0.001
-155564 0.002
-155562 0.016
-155556 0.001
-155551 0.013
-155548 0.001
-155546 0.004
-155542 0.003
-155538 0.003
-155537 0.001
-155535 0.003
-155526 0.001
-155522 0.002
-155515 0.001
-155513 0.001
-155511 0.002
-155510 0.002
-155504 0.021
-155500 0.003
-155494 0.001
-155487 0.004
-155485 0.005
-155478 0.001
-155476 0.007
-155475 0.004
-155469 0.002
-155467 0.004
-155466 0.004
-155463 0.003
-155458 0.002
-155455 0.001
-155443 0.005
-155435 0.002
-155432 0.001
-155428 0.001
-155425 0.005
-155423 0.002
-155422 0.005
-155419 0.001
-155417 0.01
-155415 0.003
-155411 0.001
-155410 0.002
-155408 0.006
-155403 0.001
-155400 0.003
-155399 0.006
-155394 0.002
-155389 0.001
-155386 0.001
-155380 0.002
-155375 0.003
-155373 0.003
-155360 0.002
-155359 0.006
-155358 0.014
-155356 0.003
-155348 0.002
-155346 0.003
-155345 0.002
-155340 0.003
-155338 0.003
-155336 0.001
-155333 0.002
-155323 0.003
-155311 0.004
-155248 0.001
-155116 0.001
-155030 0.001
-153185 0.001
-153120 0.001
-152315 0.001
-151933 0.001
